amount_transferred,mode_of_transaction,date_and_time,account_number,place_of_transaction,merchant,label,amount_before_transaction,amount_after_transaction
2773.020311936476,card,2024-01-04 19:42:34,4219321095478698,unknown,Dewan-Kakar,fraud,6778.831606928552,4005.811294992076
2098.8503018424663,card,2024-01-22 14:21:37,180007961287254,unknown,Sarma LLC,legitimate,6247.578033070444,4148.7277312279775
3199.1481565035847,card,2024-03-12 13:35:10,4005879444940849,unknown,Agrawal-Bath,legitimate,7666.997464055243,4467.849307551658
690.8343652580983,card,2024-03-07 01:12:32,213188924781954,unknown,Dani Group,fraud,1629.4237726124595,938.5894073543616
387.7416392758395,card,2024-03-12 14:31:40,4348867603061602,unknown,"Iyengar, Ravi and Dyal",legitimate,1018.9874373485776,631.2457980727382
1049.4937961425046,card,2024-01-04 00:48:57,3539787521080602,unknown,Gola Ltd,legitimate,3572.1336784675914,2522.6398823250865
2812.3565934838493,card,2024-02-09 19:11:09,4069385990597358,unknown,Chawla LLC,legitimate,4177.803375068528,1365.4467815846788
499.4320781133805,card,2024-02-12 05:52:28,4698821750875278,unknown,"Sundaram, Saxena and Randhawa",fraud,3534.856464626236,3035.424386512856
3356.9293539585783,card,2024-03-11 09:45:48,4726987014194,unknown,Sarkar-Seshadri,legitimate,5930.528333906657,2573.598979948079
2621.772840900821,card,2024-01-27 05:39:06,3543020042498481,unknown,Balan-Dewan,legitimate,3354.5848709257007,732.8120300248797
3584.4537064327847,card,2024-02-03 11:38:17,4422890712823,unknown,Apte-Master,fraud,7283.413470753123,3698.9597643203374
4840.430638508236,card,2024-01-05 16:05:10,30579065253632,unknown,"Salvi, Bobal and Biswas",legitimate,8861.31468735263,4020.884048844393
1367.2730406683368,card,2024-02-12 14:19:39,4239521262107725,unknown,Bala-Wable,legitimate,6182.857722415467,4815.58468174713
4446.74834046065,card,2024-02-29 14:49:06,4177058517337,unknown,"Bhatt, Keer and Virk",legitimate,6430.487333502735,1983.738993042085
3652.146697340953,card,2024-01-05 11:01:44,4104120312000,unknown,"Sane, Som and Vohra",legitimate,5347.444025393909,1695.2973280529563
2692.5298788770565,card,2024-01-31 17:58:21,3580241622226464,unknown,"Swamy, Samra and Bajwa",legitimate,3661.920532416549,969.3906535394926
1140.3429139201676,card,2024-02-20 19:27:03,4219494965109691,unknown,Dubey-Krishnamurthy,legitimate,2052.8595394140684,912.5166254939008
1426.041769935635,card,2024-03-12 05:12:41,30142896951351,unknown,Shankar Inc,fraud,3038.097663981762,1612.0558940461267
3335.26321375525,card,2024-03-05 14:52:18,30372131256080,unknown,Khosla-Mani,fraud,8244.528558503047,4909.265344747797
4536.903203222091,card,2024-02-18 03:22:56,2286251043503580,unknown,"Dhingra, Kota and Kaur",fraud,5007.273990095631,470.37078687354006
3473.716953341422,card,2024-01-27 02:40:34,3550665922619653,unknown,"Atwal, Kibe and Bassi",legitimate,4777.954301708065,1304.237348366643
3214.1300727773505,card,2024-01-15 12:25:40,344625713376985,unknown,"Sarkar, Chopra and Krishna",legitimate,3653.162273183808,439.0322004064574
1138.1345643427078,card,2024-03-14 19:05:15,36205166555675,unknown,Shan Inc,legitimate,2513.555214094038,1375.4206497513303
2488.5101598615533,card,2024-02-24 07:50:17,4206075805729031097,unknown,Saini-Iyengar,fraud,2959.593308189771,471.0831483282177
3042.6858886473065,card,2024-01-04 00:23:47,6567815638073018,unknown,Gill Group,legitimate,5589.147133759887,2546.4612451125804
2127.616410007637,card,2024-01-09 01:37:36,30418984082469,unknown,"Butala, Kala and Sodhi",legitimate,4325.011121074016,2197.394711066379
4646.406204877159,card,2024-03-13 23:48:37,676267449129,unknown,Vasa Ltd,legitimate,5524.917353506109,878.5111486289497
4595.443402861377,card,2024-03-12 21:20:46,4768790081200,unknown,Chakrabarti Inc,fraud,5477.734792799556,882.2913899381792
2318.751269276313,card,2024-02-29 11:36:12,180037316539844,unknown,"Gola, Buch and Arya",fraud,5453.035547136084,3134.28427785977
1768.1120007201712,card,2024-01-01 22:16:22,3536140517912599,unknown,Kumar-Raja,legitimate,3709.847482282982,1941.735481562811
1735.5724310680207,card,2024-02-24 01:09:31,4141729137415544616,unknown,"Sundaram, Kamdar and Kamdar",legitimate,2025.9851653669728,290.41273429895205
4316.354188480772,card,2024-02-16 18:01:55,4061660251396,unknown,"Golla, Dugal and Sahota",legitimate,8918.115261318442,4601.76107283767
2879.552261559485,card,2024-03-02 04:15:40,3501183053906923,unknown,"Bahl, Johal and Bansal",legitimate,4910.265165750388,2030.7129041909036
446.2098712767085,card,2024-02-25 09:41:45,4725159343225,unknown,Tata-Chada,legitimate,3405.537170011582,2959.3272987348737
550.9178598559474,card,2024-03-07 20:22:28,3527622217194645,unknown,Kade-Savant,legitimate,4979.123489948632,4428.205630092684
4121.748282881092,card,2024-03-07 00:10:49,4634609858688793,unknown,"Dhawan, Keer and Das",legitimate,6138.521679276594,2016.7733963955025
3668.47028690263,card,2024-02-13 01:02:57,2720193162829459,unknown,Char Ltd,legitimate,7773.563883564764,4105.093596662135
885.1026803310134,card,2024-02-04 07:11:49,4804391288257598,unknown,"Bassi, Sant and Shan",fraud,5459.716281099733,4574.61360076872
3658.9404408434016,card,2024-01-20 15:23:47,6011962849942854,unknown,Yadav Inc,legitimate,4537.536685323619,878.5962444802176
1442.3202845428148,card,2024-03-13 00:47:19,180008236509464,unknown,Borah-Bajaj,fraud,5905.857659959327,4463.537375416512
4875.684976841329,card,2024-03-01 16:49:40,4212457038717532,unknown,Rastogi Ltd,legitimate,5483.6488859061565,607.963909064827
3095.242254858462,card,2024-01-05 04:12:51,676398560000,unknown,Bhat Inc,legitimate,4478.128027661333,1382.8857728028715
1923.5708016494625,card,2024-02-27 18:26:20,348712821214716,unknown,Raval-Gala,legitimate,5966.545925424143,4042.975123774681
943.3483053020416,card,2024-02-07 19:51:32,213158955919617,unknown,Seth Ltd,fraud,5447.764201257224,4504.415895955182
211.35062602990155,card,2024-01-14 03:27:46,6549200852352559,unknown,"Bala, Bali and Lall",legitimate,3635.203180011456,3423.852553981555
4672.820863379673,card,2024-01-13 15:26:59,502059423199,unknown,Agrawal-Dugar,legitimate,5205.901852496912,533.0809891172385
4139.343232829548,card,2024-02-10 23:50:15,30228150644244,unknown,Keer Inc,legitimate,6759.074694584263,2619.7314617547154
4918.557837064433,card,2024-02-21 09:25:05,3534447974084255,unknown,"Bhavsar, Kala and Bhat",fraud,7786.002041222793,2867.44420415836
372.601282029972,card,2024-01-19 17:21:13,4587408081230601916,unknown,Bassi and Sons,legitimate,1789.0813347332532,1416.4800527032812
4738.963249562709,card,2024-02-17 22:47:50,4244612246377923,unknown,"Barman, Bandi and Deol",fraud,9695.529325995694,4956.566076432985
2810.5017135297994,card,2024-02-17 07:00:29,5587932984494702,unknown,Thaker PLC,fraud,4495.285218258192,1684.7835047283925
1237.538704130908,card,2024-03-11 04:25:43,5271229733350165,unknown,Kade PLC,legitimate,2296.7100029092617,1059.1712987783535
155.94394234245013,card,2024-02-19 12:18:26,3524992111910484,unknown,Bora-Dara,fraud,715.5227253161739,559.5787829737238
434.6663957377289,card,2024-01-08 07:05:39,4425358320618052,unknown,"Manda, Gaba and Bhat",legitimate,2333.3876874946877,1898.7212917569584
3259.652555437045,card,2024-02-17 06:36:09,4871716098095127,unknown,"Kakar, Chanda and Thakur",fraud,6725.819826750852,3466.167271313807
3116.651235185581,card,2024-01-30 02:10:22,376052576718123,unknown,Handa-Dutt,legitimate,4281.422530715072,1164.771295529491
712.8765316952013,card,2024-03-15 01:16:30,6011820004156415,unknown,"Choudhry, Korpal and Dara",fraud,4562.902176838537,3850.025645143336
426.0614783061101,card,2024-03-15 11:04:38,4012107840759782,unknown,Iyer Group,legitimate,1111.7138042375284,685.6523259314183
2092.7999638224483,card,2024-01-15 03:33:45,4153132794334035,unknown,Sagar Inc,legitimate,4300.734939405516,2207.934975583068
1877.6112708230405,card,2024-02-27 01:39:05,4685209097362165,unknown,Hayer-Yadav,fraud,5392.456233952184,3514.844963129144
2020.3376803368592,card,2024-01-04 00:16:25,30128108429591,unknown,"Konda, Koshy and Sastry",fraud,2705.531599748171,685.193919411312
3076.3523066734106,card,2024-01-15 19:32:55,4343733086948141943,unknown,Luthra PLC,legitimate,6069.584934548348,2993.232627874937
2214.850003374409,card,2024-01-06 07:41:22,3504582023669429,unknown,Kulkarni-Madan,legitimate,6211.623040334767,3996.7730369603582
2982.4423225660325,card,2024-01-01 00:34:30,4121644150230804,unknown,Viswanathan and Sons,legitimate,5964.231315049174,2981.788992483141
941.084583397106,card,2024-01-27 12:04:01,2240385380640285,unknown,Khatri-Chada,legitimate,3503.2895657914187,2562.2049823943125
4545.044223607143,card,2024-02-23 21:57:21,4670289661791,unknown,"Chaudhry, Chandran and Keer",legitimate,8738.158994089317,4193.114770482174
3989.155847818571,card,2024-01-26 01:23:04,30587408275543,unknown,Thakkar-Yogi,fraud,8916.403394324641,4927.247546506071
3156.870121965572,card,2024-02-29 15:23:05,213147283154856,unknown,Viswanathan-Aurora,legitimate,4071.621754217893,914.751632252322
4126.99655679851,card,2024-01-29 16:50:11,4123121599555,unknown,Dewan-Gulati,fraud,7586.81480002292,3459.8182432244103
3320.8738278491983,card,2024-01-31 04:34:44,213197170259797,unknown,Kapadia Ltd,fraud,3733.3550240034874,412.4811961542882
2985.386693625445,card,2024-02-17 08:28:43,3538856420795817,unknown,Sharaf-Sandal,fraud,3209.163403255441,223.77670962999628
4432.047042925432,card,2024-01-13 21:11:44,180036892709300,unknown,"Mane, Chandran and Vohra",legitimate,5843.333704378172,1411.2866614527402
4248.7375670664205,card,2024-01-17 18:57:06,30577765085049,unknown,Bawa-Savant,legitimate,9103.627311815551,4854.889744749131
2528.930035539596,card,2024-02-10 07:34:00,4967546024015,unknown,Rajagopal-Walla,legitimate,5294.386335870595,2765.4563003309995
825.2001244081167,card,2024-03-14 21:34:41,3513060931991606,unknown,Deshpande Inc,legitimate,2173.8741307456185,1348.674006337502
2591.1881270740096,card,2024-03-04 00:58:39,6011900396271368,unknown,Dewan Inc,legitimate,3262.7927481347538,671.6046210607442
66.65468738942116,card,2024-03-16 00:23:21,213159000789278,unknown,"Dara, Guha and Taneja",fraud,4668.369868425969,4601.715181036548
261.1114353439731,card,2024-01-19 00:20:55,4151694333589545220,unknown,"Tak, De and Reddy",legitimate,2079.320678882462,1818.2092435384889
4542.060158614611,card,2024-02-01 04:27:05,4487599478124006,unknown,"Mandal, Bava and Kanda",legitimate,6082.479537845733,1540.4193792311216
2294.922472684086,card,2024-01-23 07:48:18,213165156007704,unknown,Mandal and Sons,legitimate,6586.159998359122,4291.2375256750365
97.58629319947826,card,2024-01-19 08:29:04,4116092637388,unknown,Buch-Bala,fraud,3123.556423436723,3025.9701302372446
2022.0067031049289,card,2024-02-10 22:32:49,3559114807117377,unknown,"Anne, Kothari and Chowdhury",legitimate,2873.500900196648,851.4941970917196
2254.521913615099,card,2024-01-04 08:45:03,373570997140893,unknown,"Sridhar, Magar and Manda",legitimate,4367.859465895766,2113.3375522806678
2618.4368186161505,card,2024-02-19 22:11:34,30583975999623,unknown,Jani and Sons,fraud,7260.309848463632,4641.873029847482
2330.397492456874,card,2024-02-17 03:56:03,2672775371563586,unknown,Bava Ltd,legitimate,6837.403329533003,4507.005837076129
4027.400689293357,card,2024-03-14 04:55:11,503868879084,unknown,Deep-Dugar,legitimate,4387.248554987668,359.8478656943112
2671.599277539159,card,2024-03-07 03:49:54,676343135288,unknown,Kaur-Andra,fraud,4021.979109374744,1350.3798318355848
1781.526178019871,card,2024-03-03 10:35:36,676133960473,unknown,Gandhi-Zachariah,legitimate,2562.6777741853266,781.1515961654557
914.1045624599132,card,2024-03-05 15:56:55,4358522494523,unknown,Sagar-Kala,legitimate,3587.825016609054,2673.720454149141
2513.47883837206,card,2024-02-21 00:27:54,30382274219530,unknown,Sabharwal Ltd,legitimate,6265.895590353348,3752.416751981288
3438.2261398511814,card,2024-01-22 21:51:15,4591238680960351,unknown,Swaminathan-Chand,fraud,4922.98676351946,1484.7606236682782
3667.6705350408897,card,2024-02-16 16:32:13,343504380577608,unknown,"Goyal, Wable and Shankar",legitimate,7460.070961193645,3792.400426152756
2797.6255582876224,card,2024-02-20 04:25:40,3512796731448567,unknown,Sood Group,fraud,6144.516267902771,3346.8907096151484
1205.1557478485952,card,2024-01-05 02:16:44,4908635199726546,unknown,"Randhawa, Bhagat and Das",fraud,4848.984572792104,3643.8288249435086
184.2086477545568,card,2024-01-17 06:07:45,30498441818382,unknown,Lad-Saini,legitimate,4925.944777134796,4741.736129380239
4416.139185900568,card,2024-03-11 03:41:18,2705988288449796,unknown,"Baral, Roy and Raman",legitimate,6544.952371226214,2128.8131853256464
3094.4599198849,card,2024-01-30 02:14:13,6557639302410948,unknown,Dhar-Brar,fraud,4813.874362696181,1719.414442811281
4693.025969488632,card,2024-02-11 18:12:42,4947283899307920,unknown,"Kashyap, Swaminathan and Bhatt",legitimate,8115.423538065754,3422.397568577122
2235.054504819974,card,2024-01-31 08:29:47,213164846787486,unknown,"Jain, Khanna and Bajaj",fraud,6274.764640794147,4039.710135974173
3212.254642519805,card,2024-02-11 23:27:03,4492609116335,unknown,Bajaj PLC,legitimate,4177.566648149071,965.3120056292656
4899.977682317809,card,2024-02-27 17:50:29,2428483746891512,unknown,Chaudhary Ltd,legitimate,9135.507690383469,4235.530008065658
3418.7402857580023,card,2024-03-01 01:59:25,180036888231657,unknown,"Zachariah, Rastogi and Kumar",legitimate,3717.4242158434686,298.6839300854663
2532.488714345421,card,2024-03-07 21:17:06,3599648088374381,unknown,Shankar-Bhalla,legitimate,2574.3935372047586,41.9048228593374
3445.141042275763,card,2024-01-31 13:33:12,4020167619828770,unknown,Ganesan Group,fraud,4245.692517812598,800.5514755368354
743.3439208451663,card,2024-02-11 08:23:32,4728582267243350033,unknown,Bansal-Choudhury,fraud,5636.8931838415965,4893.54926299643
4417.535271116857,card,2024-01-24 04:20:34,4931876616030549,unknown,Bumb-Sani,legitimate,7040.126505429562,2622.5912343127047
650.6875043760849,card,2024-03-13 20:48:17,4724227248961,unknown,"Deo, Kumer and Shukla",fraud,893.0588878314907,242.37138345540572
842.6324064767766,card,2024-02-12 06:43:56,4273812762418061083,unknown,Maharaj-Chauhan,fraud,5828.539069884844,4985.906663408067
1021.1368443353624,card,2024-01-23 18:48:54,340820894897024,unknown,Sheth LLC,legitimate,4748.244005922204,3727.107161586842
4835.172887945394,card,2024-03-12 15:40:43,6538962126716553,unknown,Bava Group,legitimate,9026.818216941963,4191.645328996569
599.6424898320647,card,2024-03-15 07:55:54,30085387501609,unknown,"Golla, Dhingra and Lall",fraud,1672.2157169676811,1072.5732271356164
4989.691211561354,card,2024-02-06 14:48:24,213182067601533,unknown,"Arora, Sridhar and Magar",fraud,5525.883888400779,536.1926768394251
792.4953995308604,card,2024-02-25 18:01:42,2281561483697402,unknown,Shroff and Sons,legitimate,3372.7692636918564,2580.273864160996
3167.2322749555187,card,2024-02-21 00:43:32,375674571181923,unknown,Chowdhury LLC,fraud,7030.388939523909,3863.156664568391
1272.6014411920637,card,2024-01-18 04:25:35,2719580891728379,unknown,Rout Ltd,legitimate,4465.126896261367,3192.5254550693035
928.3834125305656,card,2024-03-12 05:48:19,6011362574973275,unknown,Gade Ltd,legitimate,4087.369476806239,3158.986064275673
1453.0453570167897,card,2024-03-04 15:10:06,30361817206733,unknown,Shroff Group,legitimate,5240.954814621506,3787.909457604716
2631.3381396091,card,2024-02-27 15:36:05,6566610530183093,unknown,"Suri, Sur and Kata",legitimate,3774.1720591211247,1142.8339195120247
2061.367056977526,card,2024-01-06 08:51:37,3527589561641143,unknown,Bhandari-Baria,fraud,5372.348273214363,3310.981216236837
4726.161019236986,card,2024-02-13 03:28:47,342828208525577,unknown,Gaba-Sachdev,legitimate,6692.793258222419,1966.632238985433
2489.847779700093,card,2024-03-07 20:57:35,5420267211503244,unknown,Sinha-Sanghvi,fraud,2847.9176714485857,358.06989174849286
3830.0782850741457,card,2024-03-01 07:29:01,6574600407259126,unknown,"Chowdhury, Acharya and Gopal",legitimate,4848.769890228638,1018.6916051544928
148.98268169716127,card,2024-03-06 00:42:24,501843266542,unknown,Tripathi Group,legitimate,4121.061340329575,3972.078658632413
4070.479485173915,card,2024-01-25 19:07:15,676108741692,unknown,Singh-Sabharwal,legitimate,8551.173668595395,4480.69418342148
3807.419854918281,card,2024-02-21 08:18:56,3549450605017044,unknown,"Krishna, Shukla and Borde",legitimate,5228.700694444882,1421.280839526601
2888.2715189948967,card,2024-03-04 04:46:51,3583000423702611,unknown,Yohannan-Kadakia,legitimate,3848.1725996432506,959.901080648354
2563.270436157174,card,2024-02-20 06:38:15,2688854864845339,unknown,Bhattacharyya Inc,fraud,2706.625712340596,143.35527618342212
3296.1171731935738,card,2024-03-06 19:51:51,2720868885156641,unknown,"Jain, Arya and Dara",fraud,8035.127142241765,4739.009969048191
2382.974727059265,card,2024-01-06 07:07:32,30465682447163,unknown,Barad-Chawla,fraud,5805.410802984952,3422.436075925687
1800.5641157762775,card,2024-02-16 20:24:13,4587479298784355,unknown,"Desai, Sani and Mahajan",fraud,6586.144339941648,4785.58022416537
2979.438874194272,card,2024-01-14 18:14:32,6583663376015803,unknown,Master PLC,fraud,7300.046297217341,4320.60742302307
1579.7922907361915,card,2024-03-03 19:51:45,2279733118441431,unknown,"Barman, Khalsa and Uppal",legitimate,3288.720588261326,1708.9282975251344
2332.7799924741,card,2024-02-16 11:52:53,30116767550716,unknown,Manda-Wali,legitimate,2905.068390794079,572.288398319979
